id,label
5041609,neutral
5041610,bad
5041611,bad
5041616,neutral
5041617,very bad
5041618,good
5041620,good
5041621,bad
5041622,neutral
5041623,good
5041624,good
5041625,good
5041626,good
5041627,good
5041628,very bad
5041629,neutral
5041630,very bad
5041632,neutral
5041633,neutral
5041634,bad
5041635,bad
5041636,neutral
5041637,bad
5041638,neutral
5041639,bad
5041640,neutral
5041641,very bad
5041642,neutral
5041643,very bad
5041644,neutral
5041645,very bad
5041646,very bad
5041647,neutral
5041648,very bad
5041649,very bad
5041650,bad
5041653,good
5041654,neutral
5041655,neutral
5041661,bad
5041662,very bad
5041663,very bad
5041664,bad
5041665,neutral
5041666,neutral
5041668,bad
5041669,bad
5041670,bad
5041672,bad
5041674,very bad
5041675,neutral
5041676,neutral
5041677,bad
5041678,bad
5041679,good
5041680,good
5041681,very bad
5041682,good
5041689,good
5041690,good
5041691,neutral
5041692,very bad
5041693,very bad
5041695,bad
5041697,neutral
5041699,bad
5041702,bad
5041703,neutral
5041704,very bad
5041708,very bad
5041709,bad
5041710,neutral
5041711,bad
5041712,bad
5041713,bad
5041714,bad
5041715,bad
5041716,good
5041717,neutral
5041718,bad
5041719,bad
5041720,bad
5041721,bad
5041722,neutral
5041723,neutral
5041724,bad
5041725,good
5041726,good
5041727,bad
5041728,good
5041729,good
5041733,very bad
5041734,neutral
5041735,very bad
5041736,bad
5041737,bad
5041738,neutral
5041739,neutral
5041740,neutral
5041741,bad
5041742,very bad
5041750,good
5041753,very bad
5041754,very bad
5041755,neutral
5041757,very bad
5041758,very bad
5041759,very bad
5041760,good
5041761,very bad
5041762,very bad
5041764,very bad
5041766,very bad
5041767,bad
5041769,bad
5041770,bad
5041773,neutral
5041775,neutral
5041776,neutral
5041777,good
5041778,neutral
5041779,good
5041780,neutral
5041781,neutral
5041786,very bad
5041787,neutral
5041788,good
5041789,neutral
5041790,bad
5041791,neutral
5041792,neutral
5041793,neutral
5041794,neutral
5041797,good
5041798,good
5041799,bad
5041802,very bad
5041803,very bad
5041806,neutral
5041807,bad
5041808,very bad
5041809,neutral
5041810,neutral
5041811,good
5041812,bad
5041813,neutral
5041814,very bad
5041815,neutral
5041816,very bad
5041817,very bad
5041818,very bad
5041819,bad
5041820,very bad
5041824,very bad
5041825,neutral
5041826,neutral
5041827,good
5041828,very bad
5041830,bad
5041831,good
5041832,neutral
5041833,good
5041835,very bad
5041836,neutral
5041837,neutral
5041838,bad
5041839,good
5041840,bad
5041841,good
5041842,neutral
5041843,good
5041844,bad
5041845,good
5041846,neutral
5041847,good
5041848,neutral
5041849,neutral
5041851,bad
5041852,very bad
5041853,neutral
5041854,very bad
5041855,very bad
5041856,very bad
5041857,good
5041858,neutral
5041859,neutral
5041863,very bad
5041864,good
5041865,very bad
5041866,neutral
5041868,very bad
5041869,very bad
5041873,very bad
5041874,neutral
5041875,neutral
5041880,good
5041881,bad
5041882,bad
5041883,neutral
5041884,neutral
5041885,bad
5041886,good
5041894,very bad
5041895,bad
5041896,very bad
5041898,very bad
5041899,neutral
5041900,very bad
5041901,bad
5041902,very bad
5041903,very bad
5041904,neutral
5041905,very bad
5041906,good
5041907,good
5041908,neutral
5041909,good
5041910,neutral
5041911,good
5041912,neutral
5041913,neutral
5041914,bad
5041915,neutral
5041916,neutral
5041917,bad
5041918,bad
5041919,very bad
5041920,very bad
5041921,neutral
5041922,very bad
5041923,very bad
5041924,very bad
5041925,very bad
5041926,very bad
5041927,very bad
5041928,very bad
5041929,neutral
5041930,good
5041931,neutral
5041932,good
5041933,neutral
5041934,good
5041935,neutral
5041936,good
5041938,good
5041940,good
5041941,neutral
5041946,neutral
5041947,bad
5041948,neutral
5041949,neutral
5041950,neutral
5041952,very bad
5041953,very bad
5041954,very bad
5041955,bad
5041956,neutral
5041957,very bad
5041958,very bad
5041959,neutral
5041960,neutral
5041961,very bad
5041962,neutral
5041963,bad
5041964,very bad
5041967,bad
5041968,good
5041969,good
5041971,bad
5041972,neutral
5041973,neutral
5041979,neutral
5041980,bad
5041981,neutral
5041982,bad
5041983,very bad
5041984,bad
5041985,bad
5041986,good
5041988,bad
5041989,neutral
5041990,bad
5041991,very bad
5041994,bad
5041996,good
5042008,very bad
5042010,very bad
5042011,very bad
5042012,neutral
5042013,very bad
5042014,very bad
5042016,very bad
5042017,neutral
5042018,very bad
5042019,neutral
5042020,very bad
5042021,neutral
5042022,very bad
5042024,bad
5042025,very bad
5042026,very bad
5042027,bad
5042028,neutral
5042029,bad
5042030,bad
5042031,bad
5042032,very bad
5042033,very bad
5042034,good
5042035,good
5042036,good
5042037,good
5042038,very bad
5042039,good
5042040,good
5042041,neutral
5042042,bad
5042043,neutral
5042044,bad
5042045,very bad
5042046,very bad
5042047,neutral
5042048,very bad
5042049,very bad
5042050,very bad
5042051,very bad
5042052,neutral
5042059,bad
5042060,good
5042061,neutral
5042062,bad
5042063,neutral
5042064,very bad
5042065,bad
5042067,bad
5042068,neutral
5042069,bad
5042072,neutral
5042073,bad
5042074,bad
5042075,bad
5042076,very bad
5042077,very bad
5042078,good
5042079,very bad
5042080,good
5042081,neutral
5042082,bad
5042083,very bad
5042084,neutral
5042085,good
5042087,neutral
5042088,bad
5042089,very bad
5042090,very bad
5042091,bad
5042092,good
5042093,good
5042094,good
5042095,good
5042096,neutral
5042097,bad
5042098,neutral
5042099,neutral
5042100,bad
5042105,neutral
5042106,bad
5042107,neutral
5042108,neutral
5042112,very bad
5042113,very bad
5042114,bad
5042115,very bad
5042116,neutral
5042117,bad
5042122,neutral
5042123,very bad
5042124,bad
5042125,very bad
5042126,very bad
5042129,very bad
5042130,neutral
5042131,neutral
5042135,neutral
5042136,neutral
5042137,bad
5042138,neutral
5042139,neutral
5042140,bad
5042141,bad
5042142,good
5042143,neutral
5042144,neutral
5042145,bad
5042146,neutral
5042147,very bad
5042149,good
5042150,very bad
5042153,good
5042154,very bad
5042156,very bad
5042159,good
5042160,bad
5042161,bad
5042162,good
5042163,good
5042164,good
5042184,good
5042185,bad
5042186,good
5042187,bad
5042190,bad
5042191,neutral
5042192,bad
5042193,bad
5042194,very bad
5042195,neutral
5042196,bad
5042197,very bad
5042198,very bad
5042199,very bad
5042207,bad
5042208,neutral
5042209,bad
5042210,neutral
5042211,bad
5042212,neutral
5042213,very bad
5042214,neutral
5042215,neutral
5042216,neutral
5042217,very bad
5042218,very bad
5042219,neutral
5042220,bad
5042221,bad
5042222,bad
5042223,bad
5042224,very bad
5042225,bad
5042226,good
5042227,very bad
5042232,very bad
5042233,neutral
5042234,good
5042235,good
5042236,bad
5042237,bad
5042238,very bad
5042239,bad
5042240,very bad
5042241,bad
5042242,very bad
5042243,very bad
5042244,very bad
5042245,very bad
5042246,very bad
5042247,bad
5042248,bad
5042249,neutral
5042250,neutral
5042251,bad
5042252,bad
5042253,neutral
5042254,neutral
5042255,neutral
5042256,bad
5042257,bad
5042258,neutral
5042259,bad
5042260,very bad
5042261,bad
5042262,good
5042263,bad
5042266,bad
5042268,bad
5042269,bad
5042270,very bad
5042271,bad
5042272,very bad
5042273,very bad
5042274,very bad
5042276,neutral
5042277,very bad
5042278,very bad
5042279,very bad
5042281,bad
5042282,bad
5042284,neutral
5042285,good
5042286,good
5042289,neutral
5042290,good
5042293,very bad
5042295,bad
5042296,neutral
5042297,neutral
5042298,very bad
5042299,neutral
5042300,very bad
5042301,neutral
5042302,bad
5042304,bad
5042305,neutral
5042306,bad
5042307,very bad
5042308,neutral
5042309,bad
5042310,bad
5042314,good
5042315,neutral
5042316,neutral
5042317,good
5042318,neutral
5042319,bad
5042320,bad
5042321,very bad
5042323,good
5042324,good
5042325,good
5042326,good
5042327,neutral
5042328,very bad
5042329,good
5042330,neutral
5042331,very bad
5042332,neutral
5042333,very bad
5042334,neutral
5042335,good
5042336,very bad
5042352,very bad
5042355,neutral
5042356,neutral
5042359,neutral
5042360,very bad
5044478,bad
5044479,bad
5044480,bad
5044482,bad
5044483,bad
5044485,bad
5044486,bad
5044487,bad
5044488,bad
5044489,bad
5044490,very bad
5044491,bad
5044494,bad
5044495,bad
5044496,bad
5044497,bad
5044500,very bad
5044501,bad
5044502,bad
5044503,bad
5044504,neutral
5044505,neutral
5044507,neutral
5044508,neutral
5044511,bad
5044512,bad
5044514,bad
5044515,bad
5044516,bad
5044520,bad
5044528,bad
5044529,bad
5044530,bad
5044531,bad
5044532,bad
5044533,bad
5044534,very bad
5044535,very bad
5044536,bad
5044560,bad
5044561,bad
5044562,bad
5044563,very bad
5044564,bad
5044565,bad
5044566,very bad
5044567,very bad
5044568,very bad
5044569,very bad
5044570,very bad
5044583,bad
5044584,bad
5044585,bad
5044586,bad
5044587,very bad
5044588,very bad
5044589,very bad
5044590,very bad
5044591,very bad
5044592,very bad
5044593,very bad
5044594,very bad
5044599,bad
5044600,bad
5044602,bad
5044603,bad
5044606,bad
5044607,bad
5044608,very bad
5044619,neutral
5044620,neutral
5044621,neutral
5044622,neutral
5044623,neutral
5044624,neutral
5044625,neutral
5044626,neutral
5044627,neutral
5044628,neutral
5044629,neutral
5044630,neutral
5044631,neutral
5044633,bad
5044634,bad
5044635,very bad
5044636,bad
5044640,neutral
5044641,neutral
5044642,neutral
5044662,very bad
5044663,very bad
5044664,very bad
5044665,very bad
5044666,very bad
5044667,very bad
5044668,very bad
5044669,very bad
5044677,very bad
5044678,very bad
5044681,very bad
5044682,very bad
5044701,very bad
5044702,very bad
5044703,very bad
5044704,very bad
5044708,very bad
5044709,very bad
5044710,very bad
5044711,very bad
5044712,very bad
5044713,very bad
5044714,very bad
5044715,very bad
5044716,very bad
5044748,very bad
5044749,very bad
5044750,very bad
5044751,very bad
5044755,bad
5044756,bad
5044757,bad
5044760,bad
5044762,bad
5044763,bad
5044786,very bad
5044788,bad
5044789,very bad
5044790,very bad
5044791,very bad
5044792,very bad
5044794,very bad
5044797,bad
5044806,very bad
5044807,very bad
5044808,very bad
5044809,very bad
5044810,very bad
5044811,very bad
5044812,very bad
5044813,very bad
5044814,very bad
5044815,very bad
5044816,very bad
5044817,very bad
5044818,very bad
5044851,neutral
5044853,neutral
5044854,neutral
5044855,neutral
5044856,neutral
5044857,neutral
5044858,neutral
5044859,neutral
5044860,neutral
5044861,neutral
5044862,bad
5044863,very bad
5044864,bad
5044865,bad
5044866,neutral
5044869,very bad
5044871,very bad
5044872,very bad
5044873,very bad
5044874,very bad
5044905,neutral
5044906,neutral
5044907,neutral
5044908,neutral
5044911,neutral
5044917,neutral
5044918,neutral
5044919,neutral
5044920,neutral
5044925,bad
5044926,bad
5044927,bad
5044928,bad
5044929,bad
5044935,neutral
5044936,neutral
5044937,neutral
5044938,neutral
5044939,neutral
5044940,neutral
5044941,neutral
5044953,bad
5044957,bad
5044958,bad
5044959,very bad
5044963,bad
5044966,bad
5044967,bad
5044968,bad
5044971,bad
5044972,bad
5044973,very bad
5044984,very bad
5044985,very bad
5044986,very bad
5044987,very bad
5044988,very bad
5044989,very bad
5044990,very bad
5044991,very bad
5044992,neutral
5044993,neutral
5044994,bad
5045014,very bad
5045015,very bad
5045016,very bad
5045017,very bad
5045029,bad
5045030,very bad
5045031,very bad
5045032,bad
5045033,bad
5045034,bad
5045038,neutral
5045039,neutral
5045040,neutral
5045041,neutral
5045042,neutral
5045043,neutral
5045044,neutral
5045046,good
5045047,good
5045048,good
5045049,good
5045051,good
5045053,good
5045054,neutral
5045055,neutral
5045056,neutral
5045057,neutral
5045058,neutral
5045059,neutral
5045060,neutral
5045061,neutral
5045062,neutral
5045063,neutral
5045064,neutral
5045065,very bad
5045066,very bad
5045067,very bad
5045069,bad
5045070,very bad
5045072,very bad
5045073,very bad
5045076,very bad
5045080,very bad
5045081,very bad
5045082,very bad
5045083,very bad
5045084,very bad
5045085,very bad
5045086,bad
5045087,bad
5045088,bad
5045090,bad
5045091,bad
5045092,very bad
5045093,bad
5045102,bad
5045107,bad
5045109,bad
5045110,bad
5045111,bad
5045112,bad
5045113,bad
5045114,bad
5045115,bad
5045116,bad
5045117,bad
5045118,bad
5045119,bad
5045120,bad
5045121,bad
5045122,bad
5045123,bad
5045124,very bad
5045125,bad
5045126,bad
5045127,bad
5045128,bad
5045129,bad
5045130,bad
5045131,bad
5045134,bad
5045136,bad
5045137,bad
5045138,bad
5045139,bad
5045140,very bad
5045155,bad
5045156,bad
5045157,bad
5045158,bad
5045159,neutral
5045160,neutral
5045161,neutral
5045162,neutral
5045163,bad
5045164,neutral
5045165,neutral
5045166,neutral
5045167,very bad
5045178,bad
5045179,bad
5045182,bad
5045183,very bad
5045187,very bad
5045188,very bad
5045189,very bad
5045190,very bad
5045191,very bad
5045192,very bad
5045193,very bad
5045201,bad
5045202,bad
5045203,bad
5045208,bad
5045209,bad
5045210,bad
5045211,bad
5045212,bad
5045213,bad
5045214,bad
5045215,bad
5045216,bad
5045220,very bad
5045221,very bad
5045222,very bad
5045224,bad
5045225,bad
5045227,bad
5045228,bad
5045229,bad
5045230,bad
5045234,bad
5045235,bad
5045245,neutral
5045246,neutral
5045247,neutral
5045248,neutral
5045250,neutral
5045251,very bad
5045252,neutral
5045253,very bad
5045254,very bad
5045255,very bad
5045265,bad
5045266,bad
5045267,very bad
5045268,very bad
5045272,bad
5045273,bad
5045274,bad
5045275,bad
5045282,bad
5045283,bad
5045284,bad
5045286,very bad
5045287,very bad
5045294,bad
5045299,very bad
5045300,very bad
5045301,very bad
5045303,very bad
5045304,very bad
5045305,very bad
5045306,bad
5045310,bad
5045312,bad
5045342,good
5045343,good
5045345,good
5045346,good
5045347,good
5045348,good
5045349,bad
5045350,bad
5045351,bad
5045352,very bad
5045353,bad
5045355,good
5045356,neutral
5045357,very bad
5045358,neutral
5045359,neutral
5045360,neutral
5045361,neutral
5045362,neutral
5045363,very bad
5045364,very bad
5045365,neutral
5045366,very bad
5045367,bad
5045368,bad
5045369,neutral
5045370,very bad
5045373,bad
5045374,very bad
5045375,neutral
5045379,neutral
5045380,neutral
5045381,neutral
5045382,neutral
5045383,very bad
5045384,neutral
5045386,neutral
5045388,very bad
5045390,very bad
5045391,neutral
5045392,bad
5045393,very bad
5045394,good
5045395,good
5045396,good
5045397,good
5045398,good
5045399,good
5045400,good
5045401,good
5045402,very bad
5045403,very bad
5045404,good
5045405,very bad
5045406,good
5045408,bad
5045409,bad
5045410,bad
5045412,very bad
5045413,neutral
5045414,neutral
5045415,very bad
5045416,bad
5045417,neutral
5045418,neutral
5045419,neutral
5045421,neutral
5045422,good
5045424,neutral
5045425,good
5045426,neutral
5045427,neutral
5045428,very bad
5045432,bad
5045433,bad
5045434,bad
5045435,bad
5045436,bad
5045437,bad
5045438,good
5045439,good
5045440,bad
5045442,neutral
5045445,bad
5045446,neutral
5045448,neutral
5045449,good
5045450,bad
5045452,neutral
5045453,very bad
5045454,very bad
5045455,very bad
5045456,neutral
5045457,bad
5045459,neutral
5045460,very bad
5045461,very bad
5045462,very bad
5045465,bad
5045466,bad
5045467,bad
5045468,neutral
5045469,neutral
5045470,neutral
5045473,neutral
5045474,neutral
5045476,very bad
5045477,bad
5045478,neutral
5045479,neutral
5045480,bad
5045481,bad
5045482,very bad
5045483,neutral
5045487,very bad
5045488,neutral
5045489,neutral
5045490,neutral
5045491,good
5045493,very bad
5045495,very bad
5045499,bad
5045502,neutral
5045503,neutral
5045505,good
5045507,bad
5045508,good
5045512,bad
5045513,very bad
5045514,bad
5045515,very bad
5045516,neutral
5045517,neutral
5045519,very bad
5045520,neutral
5045521,neutral
5045522,neutral
5045523,good
5045524,bad
5045525,good
5045526,very bad
5045527,very bad
5045530,neutral
5045531,very bad
5045532,good
5045533,neutral
5045534,neutral
5045535,neutral
5045536,very bad
5045537,very bad
5045538,very bad
5045539,very bad
5045540,neutral
5045541,very bad
5045542,bad
5045543,neutral
5045544,neutral
5045545,neutral
5045546,neutral
5045547,neutral
5045548,very bad
5045549,very bad
5045550,very bad
5045551,very bad
5045554,very bad
5045555,bad
5045557,bad
5045558,bad
5045559,neutral
5045560,neutral
5045561,bad
5045562,bad
5045563,neutral
5045564,bad
5045565,very bad
5045567,neutral
5045568,neutral
5045569,very bad
5045571,good
5045572,neutral
5045573,neutral
5045574,neutral
5045575,neutral
5045576,bad
5045577,good
5045582,neutral
5045583,very bad
5045584,good
5045585,neutral
5045587,bad
5045588,very bad
5045590,very bad
5045591,very bad
5045594,very bad
5045595,very bad
5045596,neutral
5045597,very bad
5045598,neutral
5045599,neutral
5045600,very bad
5045601,very bad
5045602,bad
5045603,good
5045604,good
5045605,good
5045608,very bad
5045609,good
5045610,bad
5045611,bad
5045614,neutral
5045615,good
5045618,neutral
5045620,neutral
5045622,bad
5045623,bad
5045624,bad
5045625,neutral
5045626,bad
5045627,neutral
5045628,bad
5045629,bad
5045630,neutral
5045631,neutral
5045632,bad
5045633,good
5045634,bad
5045635,neutral
5045636,neutral
5045637,very bad
5045638,neutral
5045639,neutral
5045640,neutral
5045641,good
5045642,bad
5045643,bad
5045644,very bad
5045645,neutral
5045646,neutral
5045648,neutral
5045649,good
5045651,neutral
5045652,neutral
5045653,neutral
5045654,very bad
5045656,neutral
5045657,neutral
5045658,neutral
5045659,good
5045660,good
5045661,good
5045662,very bad
5045665,good
5045669,good
5045670,bad
5045672,neutral
5045675,bad
5045676,good
5045677,neutral
5045678,neutral
5045679,very bad
5045681,very bad
5045682,very bad
5045683,very bad
5045684,very bad
5045685,bad
